step,Qk_bin_0,Qk_bin_1,Qk_bin_2,Qk_bin_3,Qk_bin_4,Qk_bin_5,Qk_bin_6,Qk_bin_7,Qk_bin_8,Qk_bin_9,Qk_bin_10,Qk_bin_11,Qk_bin_12,Qk_bin_13,Qk_bin_14,Qk_bin_15,Qk_bin_16,Qk_bin_17,Qk_bin_18,Qk_bin_19,Qk_bin_20,Qk_bin_21,Qk_bin_22,Qk_bin_23,Qk_bin_24,Qk_bin_25,Qk_bin_26,Qk_bin_27,Qk_bin_28,Qk_bin_29
277,1.0,6.2292603e-13,1.0371108e-12,3.9401786e-17,2.6024733e-16,9.3660556e-17,6.10512e-16,1.9602649e-17,3.0961744e-16,4.3847355e-17,-1.8178558e-16,-1.8966818e-17,-4.446057e-16,3.1518408e-16,6.4839624e-17,-5.58602e-17,1.553842e-17,-4.8676633e-15,-7.120254e-18,-1.23270955e-17,-4.143522e-18,-9.610662e-18,1.7894512e-17,-7.421616e-18,-1.3119205e-18,0.0,0.0,0.0,0.0,0.0
278,1.0,6.276737e-13,1.0432686e-12,3.3506407e-17,3.3175427e-16,5.4345664e-17,7.132573e-16,3.5246768e-17,2.1585665e-15,-4.538033e-17,-7.9596665e-17,1.2883059e-18,-5.3428493e-16,5.431481e-16,3.352658e-17,-1.095257e-17,1.944732e-17,-4.452396e-15,-4.5068998e-18,-1.0344152e-17,-1.7997531e-18,-4.7775376e-18,1.988258e-20,5.9285383e-18,-3.0362432e-18,0.0,0.0,0.0,0.0,0.0
279,1.0,6.301843e-13,1.0519596e-12,4.3435105e-17,5.363238e-17,2.2404605e-17,6.397582e-16,8.3144926e-17,2.5902983e-15,-3.6235074e-17,-2.1435181e-16,6.577432e-17,-6.3228135e-16,1.7545832e-16,3.374798e-17,-5.646438e-17,-3.0910105e-17,-4.3285095e-15,-2.727477e-18,2.7652873e-18,-1.1578016e-17,-3.8304436e-19,1.91862e-17,2.0301135e-17,-3.0126307e-18,0.0,0.0,0.0,0.0,0.0
280,1.0,6.3251227e-13,1.0589585e-12,9.244448e-17,3.943205e-16,4.943095e-18,5.513794e-16,2.6827856e-17,9.455519e-16,-1.8019612e-17,-2.1974287e-16,-4.8516816e-17,-6.70811e-16,4.552815e-16,2.2495102e-18,-5.600314e-17,2.6882103e-17,-6.5680603e-15,1.2341937e-17,2.174325e-17,4.0561827e-18,9.470362e-18,-1.2416411e-17,1.7718243e-17,2.6180033e-18,0.0,0.0,0.0,0.0,0.0
281,1.0,6.355216e-13,1.0685051e-12,-1.7904936e-17,1.2473678e-16,4.4295155e-17,7.385545e-16,-1.610257e-17,1.5009434e-15,-1.548843e-17,-2.488899e-16,-1.3633253e-17,-2.1232384e-16,5.115289e-16,1.5014698e-16,-6.545288e-17,5.72647e-17,-5.687976e-15,-1.9492926e-17,3.5162644e-17,1.2618275e-18,7.680784e-18,-1.9694588e-17,1.90675e-17,6.8532927e-19,0.0,0.0,0.0,0.0,0.0
282,1.0,6.3927607e-13,1.0775612e-12,4.4291492e-17,3.6941698e-16,-4.404503e-17,5.958348e-16,-2.0007014e-16,2.441286e-15,1.9891439e-17,4.319849e-18,-1.9296074e-17,-6.460342e-16,1.0696398e-15,6.4584323e-17,-7.183216e-17,4.0216026e-17,-3.3432331e-15,1.26269145e-17,9.47196e-18,-4.9440184e-18,9.077409e-18,5.7863732e-18,-3.316232e-19,-2.2424095e-18,0.0,0.0,0.0,0.0,0.0
283,1.0,6.435022e-13,1.081952e-12,1.2054055e-17,1.1520437e-16,-1.2487411e-17,6.722758e-16,4.264189e-17,1.8640815e-15,-4.3730984e-17,-7.3125625e-17,3.7028843e-17,-5.3620097e-16,4.28367e-16,-6.609684e-17,4.741262e-17,2.0595598e-17,-8.228287e-15,-5.4592787e-18,-3.2178672e-17,4.1086516e-18,-4.7995898e-18,-2.278047e-17,4.5503255e-18,-2.9275266e-18,0.0,0.0,0.0,0.0,0.0
284,1.0,6.493407e-13,1.0924149e-12,5.5800175e-17,2.6538704e-16,5.057175e-17,7.2562104e-16,-6.4362784e-17,2.6836882e-15,5.5154143e-17,-1.2298826e-16,-3.4706378e-17,-5.1617775e-16,3.3538958e-16,6.025687e-17,-1.0706695e-16,8.023486e-17,-6.5071663e-15,-4.052186e-18,9.866269e-18,5.3201312e-18,8.574126e-18,-3.1076677e-18,-1.5913772e-17,1.791705e-18,0.0,0.0,0.0,0.0,0.0
285,1.0,6.5221044e-13,1.0990403e-12,1.03505156e-16,-8.7353416e-17,9.6083745e-18,6.6601285e-16,4.3305095e-17,1.2084053e-15,2.2912413e-17,-1.5553583e-16,1.4415412e-17,-4.2244183e-16,2.6971641e-16,2.691053e-17,-3.4084037e-17,4.6672323e-17,-2.9820034e-15,-5.7291518e-18,-1.2628369e-18,-1.739431e-17,-7.255529e-18,-9.859878e-18,9.309189e-19,1.6594347e-18,0.0,0.0,0.0,0.0,0.0
286,1.0,6.570257e-13,1.1053846e-12,2.8998864e-17,3.6959277e-16,1.3372205e-17,7.468778e-16,4.4297398e-17,3.0544506e-15,-5.936102e-17,-8.9576626e-17,8.765343e-17,-2.1616743e-16,6.3806807e-16,1.9944974e-17,-2.7011444e-17,1.1259503e-16,-6.476237e-15,9.864237e-18,1.2883825e-17,-8.265093e-18,-9.101721e-18,3.0480737e-19,-1.4276742e-17,5.7478196e-18,0.0,0.0,0.0,0.0,0.0
287,1.0,6.6094667e-13,1.1119523e-12,2.342171e-19,-7.361966e-18,1.1090027e-17,7.405778e-16,1.1036547e-16,1.8042185e-15,1.5619837e-17,9.8377345e-17,-8.5243636e-17,-3.7748283e-16,4.525448e-16,9.115588e-18,-3.8552953e-18,1.1016025e-18,-4.1644345e-15,-6.967125e-18,3.2149465e-19,-1.177206e-18,1.6945023e-17,8.021598e-18,3.665577e-17,-3.4542339e-18,0.0,0.0,0.0,0.0,0.0
288,1.0,6.639598e-13,1.1181664e-12,6.8739834e-17,4.4271583e-16,8.707543e-18,6.1239037e-16,6.422491e-17,2.3779842e-15,-2.0971065e-17,-3.8940347e-16,-1.311882e-16,-5.969282e-16,6.8231336e-16,4.787754e-17,-1.4553478e-16,1.6154075e-16,-7.378199e-15,-6.281052e-18,-5.527065e-18,-1.3598952e-17,-1.3898712e-17,5.449457e-18,1.2435215e-17,2.718077e-18,0.0,0.0,0.0,0.0,0.0
289,1.0,6.688795e-13,1.1275594e-12,1.570286e-17,-2.768504e-17,4.212032e-17,7.496433e-16,1.1549375e-16,2.379189e-15,1.1432868e-17,-3.5093666e-16,5.8750304e-17,-1.7029965e-16,1.5157169e-16,-3.4469003e-17,-1.1818558e-17,-3.3058498e-17,-4.4924074e-15,-1.8569704e-18,1.7509152e-17,-3.7730156e-18,1.0121761e-18,-5.8036754e-18,-1.1941885e-17,3.1432952e-18,0.0,0.0,0.0,0.0,0.0
290,1.0,6.725852e-13,1.1342823e-12,2.6697014e-17,1.7438811e-16,2.8031295e-17,5.651465e-16,1.6892242e-16,2.0811218e-15,-1.605448e-17,-1.163669e-16,4.9034453e-17,-5.725233e-16,4.1709493e-16,-1.426462e-17,-6.792141e-17,9.95904e-17,-3.937764e-15,1.2816837e-17,8.742143e-19,-5.938197e-18,-7.3007705e-18,-3.334493e-18,-2.5142756e-18,-1.7444141e-18,0.0,0.0,0.0,0.0,0.0
291,1.0,6.757022e-13,1.1416339e-12,2.5644515e-17,3.0062557e-16,2.802379e-17,6.456298e-16,-6.570212e-17,3.2901195e-15,-4.5347563e-18,7.7948855e-17,4.3212173e-17,-5.951779e-16,8.989315e-16,6.12993e-17,-1.30433876e-17,1.2971717e-18,-7.631294e-15,-1.1304537e-19,-3.612714e-17,-6.3546848e-18,-1.070351e-18,9.298884e-18,-2.046083e-19,3.0940927e-18,0.0,0.0,0.0,0.0,0.0
292,1.0,6.823487e-13,1.1482245e-12,5.1711136e-17,2.4956737e-17,4.9874915e-17,6.47969e-16,-8.7154674e-17,2.214958e-15,2.0019399e-17,-4.5198737e-16,-5.793282e-17,-4.3462486e-16,5.3617344e-16,-8.46815e-18,4.6867822e-17,-4.2836607e-17,-7.3337874e-15,-3.2904645e-18,9.949514e-18,-1.2703414e-18,-4.900057e-19,-4.2156577e-18,3.8112512e-17,2.4518628e-18,0.0,0.0,0.0,0.0,0.0
293,1.0,6.83908e-13,1.1558113e-12,3.7243804e-17,6.3326327e-16,3.753999e-17,6.9314e-16,5.807134e-17,1.8623548e-15,-2.6791035e-17,-2.3077235e-16,1.7702175e-17,-2.646238e-16,4.4625984e-16,5.1872758e-17,-1.2618066e-17,1.1680007e-16,-5.1863074e-15,-1.22400306e-17,-1.6937011e-17,1.3190801e-17,8.756656e-18,1.5575382e-17,-9.900731e-18,-8.349632e-19,0.0,0.0,0.0,0.0,0.0
294,1.0,6.8746896e-13,1.1625762e-12,5.0415566e-17,1.9984066e-16,2.9379546e-17,5.75608e-16,-1.635982e-16,2.0071644e-15,3.9742065e-17,-2.2051852e-16,-1.4421067e-17,-7.0598163e-16,5.845259e-16,2.9475903e-17,5.238812e-17,7.0393335e-17,-4.320759e-15,1.127229e-17,-6.7758446e-18,-3.3065288e-18,8.494124e-18,7.079439e-18,-1.0169988e-17,-4.9037893e-19,0.0,0.0,0.0,0.0,0.0
295,1.0,6.898867e-13,1.169582e-12,-9.228523e-18,1.6545449e-16,-1.0568637e-17,8.7829164e-16,-3.029582e-17,2.473914e-15,-2.1053206e-17,-4.1340457e-16,2.2988898e-17,-3.1756613e-16,9.120562e-16,-6.176469e-17,3.292386e-17,1.5067366e-17,-8.771479e-15,-1.17189084e-17,-2.6689841e-17,-1.6528002e-17,1.548182e-18,-2.800231e-17,1.5751274e-17,-1.4831386e-18,0.0,0.0,0.0,0.0,0.0
296,1.0,6.9343646e-13,1.1753009e-12,5.0538667e-17,3.8136306e-16,9.830012e-17,7.363275e-16,1.8324524e-16,2.7819901e-15,-1.1277422e-17,-2.3570968e-16,2.831688e-17,-2.579335e-16,2.8468174e-16,-3.4961718e-17,-6.689735e-17,4.7255803e-17,-8.131833e-15,1.6643167e-18,5.096258e-18,-9.924331e-18,6.7507e-18,-4.6030736e-18,5.3927316e-18,-3.9365918e-19,0.0,0.0,0.0,0.0,0.0
297,1.0,6.977167e-13,1.1805905e-12,3.1139648e-17,1.938652e-16,7.535098e-17,1.080695e-15,2.7179155e-17,2.8498783e-15,-3.168889e-17,-2.6428249e-16,2.845919e-17,-8.03078e-16,8.270209e-16,7.4519616e-17,-3.322771e-17,-4.8746475e-17,-4.6127915e-15,4.7322734e-18,5.551827e-19,-1.4855218e-17,-8.399471e-18,-1.2624143e-17,1.6571596e-17,-2.4342112e-18,0.0,0.0,0.0,0.0,0.0
298,1.0,7.0201516e-13,1.1872936e-12,5.855252e-17,5.644546e-16,6.412491e-17,4.7622405e-16,1.9065228e-16,7.494237e-16,1.6911241e-17,-5.816422e-16,-1.5304146e-16,-4.6632737e-16,6.8086287e-16,-1.4827899e-17,-8.95264e-18,-1.114679e-16,-4.6622243e-15,-1.534131e-17,-3.24067e-18,1.9758022e-18,6.0862204e-18,8.028728e-18,-1.2801268e-17,7.44021e-18,0.0,0.0,0.0,0.0,0.0
299,1.0,7.0746463e-13,1.1931134e-12,5.0032618e-17,3.4627723e-16,4.2783912e-17,9.808186e-16,7.6961275e-17,1.9557031e-15,-3.035141e-17,-3.0357333e-16,8.47235e-17,-6.4269917e-16,1.1211458e-15,6.403962e-17,1.2706144e-16,-1.5789551e-17,-6.7834142e-15,-1.2229769e-17,7.876588e-18,5.855988e-18,-1.6204584e-17,8.238045e-18,-1.8185098e-17,-5.264629e-19,0.0,0.0,0.0,0.0,0.0
300,1.0,7.1103084e-13,1.1991891e-12,2.701611e-17,1.02304686e-16,1.2226579e-17,3.044857e-16,1.0202548e-16,2.4055988e-15,3.6664228e-17,-3.9507234e-16,-3.9293312e-17,-4.87511e-16,7.633358e-16,1.28697954e-17,-3.2063095e-17,4.4529356e-17,-4.4595514e-15,9.475146e-19,1.4768536e-17,-8.1334395e-18,-1.1667103e-17,7.0071785e-18,-1.2515496e-17,2.551974e-18,0.0,0.0,0.0,0.0,0.0
301,1.0,7.1573596e-13,1.2053467e-12,5.483011e-17,3.1006152e-16,1.1031775e-17,6.89263e-16,2.5144759e-17,2.140541e-15,8.247958e-18,-1.4296807e-16,9.8862456e-17,1.1103254e-17,1.0813433e-15,2.8774255e-17,-8.791508e-17,-1.305805e-18,-6.4282648e-15,-9.8621055e-18,-7.331335e-19,-6.5889944e-18,8.747284e-18,2.2327528e-18,-1.2069706e-17,-1.5820469e-18,0.0,0.0,0.0,0.0,0.0
302,1.0,7.202716e-13,1.2109359e-12,7.490015e-18,2.8031724e-16,4.6447508e-17,9.891607e-16,-2.887597e-17,3.3618359e-15,-1.12268245e-17,-3.5727326e-16,-1.8602554e-17,-5.694002e-16,6.5768546e-16,-1.770698e-17,-2.1340868e-17,4.320535e-17,-1.0854429e-14,1.0462186e-18,-2.3376442e-17,-1.0366447e-17,7.369607e-18,2.0855347e-17,4.671562e-18,-1.0636007e-18,0.0,0.0,0.0,0.0,0.0
303,1.0,7.23922e-13,1.2201058e-12,3.4062044e-17,4.2950383e-16,4.0063924e-17,9.4782e-16,-1.7017732e-16,3.968868e-15,-1.5550266e-18,-3.715304e-17,-1.3292788e-17,-6.8545384e-16,4.446703e-16,1.3330496e-17,-7.153531e-18,-3.941319e-17,-5.0967417e-15,1.29712665e-17,1.5082307e-17,-1.3683475e-17,6.8378133e-18,7.478446e-18,6.905525e-18,2.3106217e-18,0.0,0.0,0.0,0.0,0.0
304,1.0,7.2939734e-13,1.2295631e-12,-1.3208338e-17,5.4123007e-16,3.894216e-17,1.0916105e-15,-1.04723224e-17,3.8032694e-15,-2.9774608e-17,-7.8749785e-17,6.602682e-17,-3.7510079e-16,5.871316e-16,5.666624e-17,-8.214112e-17,5.2092976e-17,-7.646108e-15,7.5183885e-18,-2.0584844e-17,-2.4810255e-17,-2.1488784e-17,-8.631194e-18,2.5993517e-17,8.5840167e-19,0.0,0.0,0.0,0.0,0.0
305,1.0,7.3586585e-13,1.2382053e-12,7.938282e-17,3.9954785e-16,4.753771e-18,3.9658858e-16,1.2761044e-16,1.0452579e-15,-2.092578e-17,-2.6195717e-16,2.1201142e-18,-7.031985e-16,7.334078e-16,3.2192764e-17,-1.689494e-17,9.959248e-17,-4.5692756e-15,-6.4475966e-18,-7.163665e-18,-2.798962e-18,2.0727419e-17,-5.3193152e-18,1.8480598e-17,3.4173127e-18,0.0,0.0,0.0,0.0,0.0
306,1.0,7.4066957e-13,1.2466285e-12,3.4733135e-17,1.1507426e-16,-8.992713e-18,7.175069e-16,-1.6608017e-16,2.8625032e-15,-6.650774e-18,-2.6102075e-16,6.944774e-17,-1.0383458e-15,4.032445e-16,-9.791699e-18,-3.9690703e-17,9.138326e-18,-6.287081e-15,4.9191625e-18,6.706863e-18,1.3445768e-18,-4.4614053e-18,1.344987e-17,-9.352848e-18,3.6717943e-19,0.0,0.0,0.0,0.0,0.0
307,1.0,7.473157e-13,1.2592918e-12,7.902132e-17,4.1439374e-16,-7.443782e-18,5.234336e-16,-7.599382e-17,2.1119297e-15,1.8888327e-17,-1.2717183e-16,1.7414686e-17,-4.8730425e-16,5.780982e-16,3.2581572e-17,-7.4521165e-17,4.9993112e-17,-4.4770227e-15,2.0979486e-18,1.5183287e-19,-5.5331016e-19,4.806272e-18,-1.08027555e-17,-4.212369e-18,6.509735e-19,0.0,0.0,0.0,0.0,0.0
308,1.0,7.525405e-13,1.2679133e-12,3.1888425e-17,5.129493e-16,2.9296203e-17,6.4453125e-16,1.6356047e-17,2.659441e-15,-2.8882364e-17,-1.7917305e-16,-9.0927677e-17,-3.181729e-16,7.753508e-16,-2.6480516e-17,-8.9259253e-17,1.1478398e-16,-4.762958e-15,-8.912976e-18,1.4535378e-17,1.7664462e-17,4.26463e-18,1.0424287e-17,-1.5683456e-18,-2.8183071e-18,0.0,0.0,0.0,0.0,0.0
309,1.0,7.575228e-13,1.2789519e-12,1.7747805e-18,2.3088387e-16,4.937277e-17,4.8060914e-16,-4.5647437e-18,5.660754e-16,-5.441946e-18,-1.5664917e-16,-9.560069e-17,-9.258496e-16,1.9369895e-16,2.4283852e-17,-9.64364e-19,1.6519103e-17,-3.9177497e-15,5.1578198e-18,-2.9958096e-17,-1.0113631e-17,-2.1366853e-17,-1.7160782e-17,1.16250714e-17,-1.6121373e-18,0.0,0.0,0.0,0.0,0.0
310,1.0,7.6294374e-13,1.2865213e-12,-8.409086e-18,5.930548e-16,7.698322e-18,1.1842706e-15,-3.9110863e-17,3.2358958e-15,-1.7110178e-17,-2.3488545e-17,-4.1946966e-18,-4.329016e-16,4.8541907e-16,-4.7508242e-17,-1.4440396e-16,2.2659225e-16,-4.8471774e-15,-3.502998e-18,7.088185e-18,-1.4363386e-17,-5.0861884e-18,1.0963487e-17,8.813137e-18,3.683355e-20,0.0,0.0,0.0,0.0,0.0
311,1.0,7.676446e-13,1.2945493e-12,4.711037e-17,6.206546e-17,-1.07638896e-17,8.7675544e-16,-1.079411e-16,3.3587793e-15,1.6082838e-17,-1.0410982e-16,9.705325e-17,-4.505017e-16,8.580429e-16,1.2841816e-16,-3.3148284e-17,-4.8809503e-17,-7.7120715e-15,-8.43888e-18,-4.4175047e-18,8.191592e-18,-3.2787208e-18,-2.433173e-18,3.1165863e-17,3.8543184e-18,0.0,0.0,0.0,0.0,0.0
312,1.0,7.707531e-13,1.3040001e-12,1.5076096e-17,1.5152142e-16,-4.9480495e-17,7.7596784e-16,-3.508502e-17,2.4087711e-15,5.7982842e-18,-1.9657929e-16,-9.910573e-17,-5.343379e-16,8.974889e-16,8.339719e-17,-5.893681e-17,-3.888265e-18,-5.1259245e-15,-9.663178e-18,2.2169898e-19,-4.679885e-18,1.4132713e-17,6.1932775e-19,4.203812e-18,5.1965047e-19,0.0,0.0,0.0,0.0,0.0
313,1.0,7.758363e-13,1.3131404e-12,4.810904e-17,2.63006e-16,5.605326e-17,8.152369e-16,-3.6995494e-17,2.5705561e-15,-1.6648519e-17,-2.2766904e-16,8.534131e-17,-3.2289488e-17,1.6963171e-16,-3.2181707e-17,-6.1785532e-18,2.1026681e-17,-5.7692176e-15,-1.9249843e-18,-1.16495915e-17,-1.6262998e-17,1.6789517e-17,-2.7542256e-18,-1.5514295e-18,1.1371096e-18,0.0,0.0,0.0,0.0,0.0
314,1.0,7.8051264e-13,1.3236689e-12,8.696111e-17,5.018334e-16,-6.9296526e-17,9.869402e-16,-6.153859e-17,4.09691e-15,-3.0357763e-17,-1.699687e-16,2.521394e-17,-2.5906672e-16,5.1393105e-16,-1.7851671e-17,1.0287982e-17,1.3628057e-16,-6.953506e-15,7.572213e-18,-1.3191478e-17,2.7272242e-18,6.250482e-18,1.7258134e-18,4.4862136e-18,3.7663097e-18,0.0,0.0,0.0,0.0,0.0
315,1.0,7.848995e-13,1.3301326e-12,1.3051679e-17,5.1074e-16,-3.2212683e-17,1.1627538e-15,5.8876426e-17,2.2079123e-15,-5.4551738e-17,-1.827131e-16,-2.7409276e-17,-9.114751e-16,7.169246e-16,-1.2514345e-17,-9.194248e-17,8.3630706e-17,-8.5737446e-15,-3.742474e-18,-2.1447533e-17,2.1261482e-17,1.0639843e-17,2.2530448e-17,4.0526215e-17,-8.98802e-19,0.0,0.0,0.0,0.0,0.0
316,1.0,7.898595e-13,1.336494e-12,5.2404198e-17,1.195912e-16,3.2119413e-17,8.4687725e-16,2.904937e-17,1.7320997e-15,3.2458306e-17,-9.2213876e-17,5.061883e-17,-5.361854e-16,4.6027066e-16,-2.7629224e-18,1.2525716e-17,4.3106585e-17,-7.322825e-15,-1.373542e-17,2.3406686e-18,-4.2443253e-18,-3.2881916e-18,2.028315e-17,-3.8724176e-19,2.7724319e-18,0.0,0.0,0.0,0.0,0.0
317,1.0,7.9418113e-13,1.3438557e-12,4.0963228e-17,4.0829916e-16,-7.792447e-18,8.408007e-16,4.6206676e-17,2.6668928e-15,4.225257e-17,-2.230838e-16,-1.7393598e-17,-3.9127234e-16,1.1041355e-15,4.6527028e-18,-5.8110596e-17,1.2281746e-16,-2.086829e-15,1.4891442e-18,5.909974e-19,7.417487e-18,-2.3848757e-18,-9.9394486e-18,1.7321344e-17,3.518653e-18,0.0,0.0,0.0,0.0,0.0
318,1.0,7.9926533e-13,1.3528452e-12,3.3585257e-17,5.349263e-16,3.4577285e-18,8.778854e-16,-2.8062612e-17,2.355542e-15,-4.4657278e-17,-4.1634735e-16,-1.1854704e-16,-6.257718e-16,8.0278485e-16,7.6237465e-17,-8.0060595e-17,1.1575645e-16,-7.57335e-15,-1.2401353e-17,-2.4278176e-17,6.130843e-18,-6.1966143e-18,8.5639556e-18,2.537118e-17,3.1719767e-18,0.0,0.0,0.0,0.0,0.0
319,1.0,8.040366e-13,1.3613219e-12,1.02809544e-16,5.2900813e-16,2.9116542e-17,1.625626e-16,1.1137352e-16,3.885998e-15,-4.026105e-17,-1.716422e-16,-2.1019867e-17,-5.052033e-16,7.5231333e-16,2.3407034e-18,-4.6356323e-17,7.918426e-17,-8.394055e-15,8.513573e-18,-1.0078578e-17,1.0268558e-17,-1.8140931e-17,1.2941982e-17,2.6452923e-19,-1.6500189e-18,0.0,0.0,0.0,0.0,0.0
320,1.0,8.093222e-13,1.3694217e-12,1.2282018e-17,1.5956346e-16,-1.657158e-17,8.075399e-16,6.1531583e-17,5.3051435e-15,-4.526721e-17,-2.8908446e-16,-2.0261152e-17,-3.7810193e-16,7.567408e-16,6.280915e-17,-1.2007677e-17,9.0863064e-17,-7.906174e-15,-1.6051245e-17,-6.680925e-18,2.0575006e-17,1.6244457e-17,1.6165266e-17,-1.2386501e-17,5.1333464e-18,0.0,0.0,0.0,0.0,0.0
321,1.0,8.152915e-13,1.3760177e-12,5.742408e-17,1.8355711e-16,8.471021e-18,5.985872e-16,-6.610424e-17,3.3381117e-15,-2.3477747e-17,-1.10947605e-16,2.0860982e-16,-4.189583e-16,9.792573e-16,3.7429602e-17,4.349379e-17,-5.122679e-17,-1.199871e-14,2.5669995e-18,3.6054028e-18,-3.9386317e-18,-4.933935e-18,9.558451e-18,-3.2777239e-19,3.0689873e-18,0.0,0.0,0.0,0.0,0.0
322,1.0,8.214958e-13,1.3864168e-12,6.355759e-18,2.4331678e-16,-1.3311625e-17,8.370833e-16,7.3198774e-17,2.5075015e-15,1.49307e-17,3.5172143e-17,-8.84161e-17,-6.785538e-16,4.7786846e-16,8.1461316e-17,-9.5158136e-17,1.8913704e-16,-9.308076e-15,-6.1940608e-18,-4.906815e-18,8.0046935e-19,5.559308e-18,-5.070585e-18,2.909147e-18,3.0917046e-18,0.0,0.0,0.0,0.0,0.0
323,1.0,8.2484166e-13,1.3929724e-12,9.389096e-18,4.0458891e-16,-2.4871012e-17,4.2001105e-16,1.5541408e-17,3.1729238e-15,2.5834111e-17,-4.4149554e-17,1.5282437e-16,-6.156636e-16,5.3797884e-16,5.4139285e-17,-5.0452747e-17,2.1796741e-16,-6.5943484e-15,-1.7341153e-17,-8.889449e-18,6.850713e-18,-1.5163946e-18,-2.0899085e-17,-2.1650466e-18,6.0418327e-18,0.0,0.0,0.0,0.0,0.0
324,1.0,8.288225e-13,1.3978852e-12,7.152192e-17,3.683077e-17,4.6588056e-17,7.0285846e-16,1.5443541e-16,4.0570142e-15,-4.5139107e-17,-3.7618308e-17,2.0665779e-17,-4.0999627e-16,9.270009e-16,-3.7058436e-17,-3.3224857e-17,1.0206577e-16,-6.0759206e-15,6.6715363e-18,9.37331e-19,4.3171003e-18,-3.6040518e-19,-1.7493131e-17,6.600218e-18,-7.259188e-20,0.0,0.0,0.0,0.0,0.0
325,1.0,8.3440075e-13,1.4082498e-12,1.6442931e-17,1.7970985e-16,5.2400257e-17,3.321043e-16,-3.3523973e-17,2.6846525e-15,7.503281e-18,-1.1453046e-16,4.2894675e-17,-6.086826e-16,7.7182246e-16,-7.0200344e-17,-4.9922772e-17,-2.3260633e-17,-8.664802e-15,2.1839208e-18,-7.4944845e-20,-3.8170112e-19,4.084147e-18,3.4697815e-18,7.7129604e-18,-8.032529e-18,0.0,0.0,0.0,0.0,0.0
326,1.0,8.375372e-13,1.4146347e-12,5.2218387e-17,2.766719e-16,-6.5083274e-18,6.829352e-16,-6.537029e-17,2.3768545e-15,-4.4384338e-17,-1.3450132e-18,3.9066983e-18,-7.8451043e-16,4.6783715e-16,-2.3263502e-17,-3.7167515e-17,1.4612221e-16,-7.124315e-15,-5.5967997e-19,1.9407298e-17,1.14771426e-17,1.7335858e-17,-5.5059387e-18,1.9437442e-17,3.6173444e-18,0.0,0.0,0.0,0.0,0.0
327,1.0,8.4188207e-13,1.4246829e-12,2.824424e-18,2.9397298e-16,2.991911e-17,5.437121e-16,6.823061e-17,2.0197988e-15,-3.0496736e-17,-4.9107026e-16,2.7015988e-17,-6.465951e-16,8.488704e-16,1.06023054e-16,-4.5309645e-17,-4.7976108e-17,-5.651748e-15,-2.3051067e-17,-1.851614e-17,2.2406358e-18,-9.573009e-19,8.663408e-18,-1.7000903e-17,4.769205e-18,0.0,0.0,0.0,0.0,0.0
328,1.0,8.4519127e-13,1.4295086e-12,4.2537326e-17,5.857804e-17,-4.2583543e-18,5.5194975e-16,2.9318026e-16,2.6025176e-15,4.52206e-20,-3.676464e-16,2.9556735e-17,-2.978312e-16,5.3347755e-16,1.405411e-17,-6.5538996e-17,1.4708095e-16,-6.838633e-15,1.21909994e-17,-6.176576e-19,6.9498995e-18,3.857353e-18,1.849867e-17,-2.710003e-17,8.461271e-18,0.0,0.0,0.0,0.0,0.0
329,1.0,8.480518e-13,1.4369159e-12,7.3900225e-18,4.053207e-16,-2.187319e-19,7.8595647e-16,2.4783565e-17,3.2398102e-15,-7.2184015e-17,-2.4690502e-16,-2.6276275e-18,-8.1549156e-16,1.0716083e-15,3.387325e-17,-7.334303e-17,1.3736819e-16,-5.0821646e-15,1.6271418e-18,4.265922e-18,1.1485342e-18,-2.6193956e-18,1.5494486e-18,-2.987624e-17,4.468238e-18,0.0,0.0,0.0,0.0,0.0
330,1.0,8.5124177e-13,1.4419346e-12,9.014595e-17,1.2643789e-16,4.3291364e-17,1.0435866e-15,9.530339e-17,1.7992619e-15,-3.4470084e-18,-1.8613071e-16,4.8867455e-17,-4.6400677e-16,4.573201e-16,-2.9816403e-17,-7.156977e-17,2.5004518e-16,-7.940774e-15,5.0016754e-18,9.717603e-18,-8.479983e-18,4.375394e-18,-1.1621147e-17,-2.0610466e-18,-3.9766966e-19,0.0,0.0,0.0,0.0,0.0
331,1.0,8.569564e-13,1.4493663e-12,8.854105e-17,2.7299295e-16,4.5093033e-17,7.315572e-16,3.6725995e-17,3.3880634e-15,8.154251e-18,-1.3326777e-16,9.4068766e-17,-4.7518464e-16,3.7033638e-16,4.6210177e-17,7.0482154e-17,1.0164995e-16,-7.8785296e-15,-5.5777082e-18,-1.1881585e-17,-6.8313695e-18,-7.281349e-18,-3.756931e-17,2.3987882e-17,-1.4184204e-18,0.0,0.0,0.0,0.0,0.0
332,1.0,8.638547e-13,1.4558144e-12,-3.099235e-17,3.478616e-16,-2.0247047e-17,4.29129e-16,2.629975e-16,2.1098231e-15,-2.3743157e-17,-4.445569e-16,4.8915723e-17,-3.0204986e-16,3.3513706e-19,-2.5532457e-17,-5.2436617e-17,8.882927e-17,-6.9247294e-15,-9.9498595e-18,5.2849554e-18,1.36633785e-17,4.5475052e-18,-2.5259152e-19,1.479407e-17,-5.1421224e-18,0.0,0.0,0.0,0.0,0.0
